,Duration,Heart_Rate,Body_Temp,Calories
7740,7,90,39.8,29.0
7741,28,109,41.0,217.0
7743,30,109,40.6,245.0
7745,18,109,40.5,134.0
7747,9,93,39.8,41.0
7749,21,101,40.3,127.0
7750,4,94,39.0,17.0
7751,5,92,39.2,34.0
7755,27,115,41.1,268.0
7762,22,104,40.6,127.0
7764,8,85,39.4,24.0
7766,14,92,40.4,56.0
7768,20,98,40.2,98.0
7769,3,83,38.6,15.0
7770,12,78,40.1,18.0
7772,10,84,39.7,25.0
7773,20,101,40.5,147.0
7777,29,113,41.1,238.0
7778,11,91,40.2,40.0
7779,20,98,40.5,150.0
7781,18,100,40.5,131.0
7787,29,109,41.0,192.0
7789,13,88,39.6,69.0
7790,12,93,40.3,43.0
7796,14,100,40.2,71.0
7797,27,104,40.9,148.0
7800,13,90,40.1,70.0
7803,13,94,40.1,75.0
7804,4,91,39.0,15.0
7805,22,108,40.5,190.0
7807,9,99,39.8,51.0
7808,9,94,39.3,39.0
7810,14,95,39.7,94.0
7813,23,101,40.8,122.0
7818,28,104,41.0,222.0
7820,21,96,40.5,114.0
7822,14,90,40.2,77.0
7823,8,79,39.6,20.0
7824,15,103,40.6,98.0
7828,11,87,39.8,54.0
7829,23,105,40.8,146.0
7830,28,106,40.7,157.0
7833,14,93,40.5,55.0
7834,27,111,41.1,242.0
7835,15,92,40.3,60.0
7836,16,97,40.3,88.0
7838,3,84,38.4,12.0
7839,5,80,39.2,18.0
7840,3,81,38.6,7.0
7843,15,90,40.1,81.0
7845,22,93,40.5,80.0
7851,13,101,39.7,85.0
7854,7,87,39.5,22.0
7857,29,105,40.6,178.0
7859,28,111,41.2,233.0
7863,14,101,39.9,78.0
7864,17,94,40.3,111.0
7866,25,98,40.7,162.0
7869,29,104,41.5,235.0
7870,20,95,40.4,129.0
7871,26,114,40.7,227.0
7873,29,113,40.8,215.0
7874,6,80,39.3,11.0
7876,16,105,40.3,117.0
7877,18,82,40.4,61.0
7878,4,75,38.8,6.0
7879,27,110,40.8,205.0
7880,19,105,40.4,137.0
7883,4,90,38.9,18.0
7886,21,92,40.4,79.0
7887,14,95,40.3,75.0
7888,14,96,39.9,60.0
7890,10,96,39.7,41.0
7891,22,97,40.4,155.0
7896,13,102,40.2,75.0
7899,9,88,39.9,50.0
7903,26,104,40.4,169.0
7904,5,80,39.3,8.0
7907,28,112,40.4,185.0
7910,24,102,40.4,156.0
7911,22,99,40.6,109.0
7912,27,107,40.6,181.0
7915,17,96,40.2,110.0
7916,14,94,40.1,62.0
7917,9,93,39.6,43.0
7920,11,90,40.1,64.0
7922,23,98,40.5,113.0
7923,28,106,41.0,212.0
7925,21,102,40.6,126.0
7926,7,77,39.6,16.0
7929,23,109,40.6,186.0
7931,27,103,40.8,143.0
7933,13,91,40.2,46.0
7934,23,97,40.7,117.0
7935,9,88,39.4,39.0
7936,11,85,39.6,32.0
7938,8,95,39.7,50.0
7939,17,86,40.5,48.0
7940,12,97,40.3,80.0
7941,20,109,40.7,129.0
7944,26,112,40.8,177.0
7945,4,89,38.7,14.0
7947,18,98,40.5,132.0
7948,19,102,40.4,105.0
7950,8,92,39.1,32.0
7951,13,91,40.2,63.0
7953,7,87,39.3,24.0
7955,22,105,40.4,116.0
7956,4,74,38.9,14.0
7957,26,106,40.4,165.0
7958,18,105,40.5,115.0
7960,16,101,40.0,103.0
7962,6,96,39.2,40.0
7963,6,84,39.4,12.0
7964,10,90,39.6,40.0
7965,6,86,39.6,27.0
7966,11,89,39.5,44.0
7968,4,77,38.5,7.0
7970,17,95,40.4,90.0
7971,10,87,39.6,31.0
7972,18,105,39.9,99.0
7974,28,104,40.3,193.0
7975,6,89,39.6,26.0
7980,2,80,38.3,7.0
7981,17,96,40.2,119.0
7982,4,86,39.1,11.0
7984,24,112,40.6,182.0
7986,18,95,40.4,93.0
7990,24,108,40.6,206.0
7992,23,106,40.6,145.0
7998,16,99,40.4,76.0
8000,15,94,40.2,74.0
8002,18,94,40.3,87.0
8007,4,80,39.1,13.0
8008,18,95,40.5,98.0
8009,25,109,40.5,154.0
8011,10,95,39.8,51.0
8012,4,88,38.6,14.0
8013,21,105,40.3,120.0
8018,16,110,40.1,112.0
8020,4,77,39.0,5.0
8021,17,100,39.9,78.0
8022,28,110,40.8,200.0
8026,19,100,40.4,96.0
8027,8,92,39.7,41.0
8029,19,104,40.4,121.0
8034,8,85,39.3,27.0
8036,28,106,40.7,188.0
8037,4,80,38.9,17.0
8039,7,86,39.5,28.0
8043,16,90,39.9,57.0
8044,26,104,41.0,133.0
8048,3,82,38.5,9.0
8049,27,108,41.1,173.0
8052,24,98,40.7,137.0
8058,22,109,40.7,155.0
8060,16,102,40.0,76.0
8068,23,111,40.7,206.0
8069,15,101,40.2,67.0
8070,15,102,40.2,74.0
8071,20,97,40.5,99.0
8073,5,83,38.8,11.0
8076,9,85,39.8,44.0
8077,14,90,40.2,66.0
8079,3,80,38.6,10.0
8080,26,94,40.9,152.0
8081,6,95,39.4,33.0
8087,8,95,39.4,55.0
8088,5,89,39.4,21.0
8090,22,99,40.4,149.0
8095,11,86,40.0,29.0
8099,12,88,39.4,51.0
8100,9,83,39.9,24.0
8103,25,100,41.0,117.0
8108,17,96,40.4,75.0
8110,23,111,40.5,181.0
8111,12,85,40.1,30.0
8113,28,111,40.7,180.0
8114,11,102,39.6,84.0
8115,8,93,39.9,32.0
8117,29,105,41.0,225.0
8118,23,102,40.5,158.0
8119,17,102,40.4,109.0
8120,13,90,40.0,49.0
8121,20,101,40.8,117.0
8125,9,96,39.5,42.0
8127,8,94,39.5,53.0
8131,26,117,41.0,216.0
8132,25,102,40.5,118.0
8135,14,88,40.2,53.0
8137,17,96,40.1,74.0
8139,20,94,40.8,112.0
8140,2,82,38.5,6.0
8141,30,106,40.7,171.0
8144,22,107,40.5,182.0
8146,26,97,40.5,123.0
8148,15,93,40.1,79.0
8150,14,100,40.0,82.0
8151,14,92,40.2,48.0
8156,18,93,40.5,91.0
8157,27,104,41.0,181.0
8158,20,103,40.6,107.0
8163,19,99,40.3,140.0
8164,9,91,39.6,46.0
8165,19,105,40.3,139.0
8166,22,107,40.5,182.0
8171,21,102,40.7,144.0
8172,19,100,40.5,112.0
8173,10,89,40.0,32.0
8176,14,95,39.8,73.0
8183,25,97,40.5,112.0
8185,11,91,39.6,52.0
8186,12,86,40.0,42.0
8188,6,94,39.5,28.0
8189,4,86,39.1,17.0
8191,20,92,40.6,82.0
8195,12,88,39.7,40.0
8196,14,87,39.9,47.0
8199,5,90,39.2,25.0
8200,29,105,40.8,197.0
8202,12,92,39.8,49.0
8204,18,99,40.5,90.0
8212,25,112,40.7,196.0
8213,23,99,40.4,136.0
8216,10,93,40.0,64.0
8217,20,95,40.5,106.0
8224,24,105,40.8,156.0
8225,15,96,40.2,68.0
8226,27,110,41.1,245.0
8229,19,107,40.5,143.0
8231,3,80,38.7,12.0
8234,21,94,40.6,108.0
8238,4,88,39.1,18.0
8239,20,103,40.3,114.0
8243,22,94,40.7,111.0
8252,19,95,40.6,82.0
8255,8,80,39.7,20.0
8258,25,107,40.9,175.0
8259,2,84,38.3,4.0
8261,19,98,40.3,90.0
8267,6,84,39.3,15.0
8268,15,99,40.2,94.0
8269,6,79,39.1,15.0
8273,12,95,40.1,55.0
8275,6,86,39.4,20.0
8276,16,98,40.3,110.0
8278,11,92,39.7,45.0
8279,24,105,40.0,146.0
8281,28,113,40.7,188.0
8282,9,86,39.6,26.0
8285,17,99,40.2,123.0
8286,6,89,39.2,28.0
8287,8,86,39.5,23.0
8288,6,91,39.1,25.0
8292,9,92,39.7,55.0
8299,28,103,41.0,216.0
8300,17,93,40.4,92.0
8301,20,98,40.3,96.0
8304,7,76,39.8,14.0
8305,5,88,39.0,18.0
8306,14,94,40.0,72.0
8308,13,89,40.1,50.0
8309,3,73,38.7,2.0
8310,6,92,39.2,27.0
8311,24,104,40.6,197.0
8312,3,89,38.4,9.0
8314,18,89,40.4,98.0
8317,25,119,41.0,214.0
8318,3,79,38.5,7.0
8319,17,92,40.4,87.0
8322,13,97,39.8,67.0
8324,21,92,40.4,104.0
8331,24,103,40.6,134.0
8332,24,116,40.5,180.0
8334,3,91,38.8,12.0
8336,26,106,41.0,207.0
8337,3,89,38.6,13.0
8348,7,91,39.4,37.0
8355,10,85,39.9,29.0
8357,13,84,40.3,31.0
8361,4,84,38.7,13.0
8362,27,109,40.7,170.0
8363,11,86,40.1,41.0
8365,3,79,38.6,5.0
8367,25,108,40.9,147.0
8369,6,83,39.5,13.0
8370,27,100,40.6,181.0
8372,13,88,40.2,53.0
8375,22,98,40.9,108.0
8376,9,86,39.7,43.0
8377,6,80,39.2,27.0
8379,16,97,40.3,81.0
8385,18,96,40.5,98.0
8386,5,86,39.1,13.0
8387,24,103,40.6,192.0
8393,10,91,40.0,55.0
8394,28,107,40.9,158.0
8397,9,83,39.8,28.0
8403,27,106,41.1,189.0
8404,5,79,39.6,11.0
8406,27,94,40.9,134.0
8409,20,102,40.2,102.0
8414,20,99,40.3,131.0
8415,25,109,40.9,170.0
8416,3,80,38.6,11.0
8417,4,84,38.7,20.0
8418,7,82,39.2,31.0
8419,17,102,40.2,87.0
8425,26,109,41.2,196.0
8428,10,84,39.7,37.0
8435,24,114,40.6,189.0
8436,26,106,41.0,183.0
8439,12,94,40.1,61.0
8440,18,97,40.4,96.0
8444,17,87,40.4,48.0
8445,2,74,38.5,7.0
8446,19,95,40.4,108.0
8447,23,96,40.4,130.0
8451,6,82,39.4,12.0
8453,5,88,38.9,19.0
8457,14,102,40.5,87.0
8458,15,100,40.3,77.0
8460,3,89,38.7,9.0
8462,12,94,40.1,47.0
8468,6,95,39.3,28.0
8470,28,112,40.9,253.0
8474,24,96,40.7,139.0
8480,12,92,40.2,61.0
8481,14,94,40.1,63.0
8483,23,108,40.7,189.0
8488,23,113,40.4,180.0
8490,28,104,40.7,151.0
8492,8,88,39.5,33.0
8493,7,81,39.3,31.0
8495,27,106,40.9,210.0
8496,4,85,38.6,9.0
8497,28,112,40.9,241.0
8502,19,101,40.4,100.0
8504,17,97,40.3,123.0
8508,25,105,40.7,143.0
8511,29,111,40.9,228.0
8513,15,108,40.3,102.0
8517,18,102,40.2,132.0
8520,26,107,40.8,214.0
8521,24,93,40.6,85.0
8522,3,88,38.6,11.0
8525,14,93,40.1,75.0
8526,15,98,40.0,88.0
8527,25,111,40.6,240.0
8529,14,93,40.2,67.0
8532,12,89,39.9,47.0
8533,10,84,39.6,29.0
8534,10,102,40.2,60.0
8535,13,99,40.3,71.0
8536,25,110,40.8,240.0
8537,3,84,38.6,10.0
8538,18,99,40.7,88.0
8539,13,89,40.3,47.0
8540,28,120,40.9,223.0
8541,3,85,38.7,12.0
8542,14,93,40.2,60.0
8543,4,85,38.9,10.0
8546,10,89,39.9,31.0
8548,20,110,40.3,127.0
8549,26,106,40.7,149.0
8551,16,95,40.2,61.0
8553,18,96,40.6,79.0
8554,8,84,39.3,24.0
8558,29,113,40.6,269.0
8559,2,79,38.4,3.0
8560,16,103,40.2,104.0
8561,7,84,39.5,17.0
8562,29,102,40.8,198.0
8563,27,112,41.0,241.0
8564,28,110,40.6,188.0
8568,6,88,39.4,32.0
8572,13,95,40.3,65.0
8575,26,102,40.5,156.0
8577,15,97,40.2,102.0
8578,26,110,40.9,183.0
8579,7,86,39.2,24.0
8586,21,97,40.6,100.0
8587,7,94,39.4,27.0
8589,6,83,39.2,25.0
8590,30,108,41.0,189.0
8591,4,88,38.5,17.0
8594,25,107,40.4,194.0
8595,10,85,40.1,36.0
8597,21,99,40.6,125.0
8598,12,95,39.8,52.0
8600,17,90,40.3,92.0
8605,3,85,38.4,9.0
8607,18,96,40.7,132.0
8609,17,100,40.2,124.0
8611,13,87,39.9,73.0
8613,10,96,40.1,49.0
8617,9,87,40.2,37.0
8618,21,99,40.6,102.0
8619,25,97,40.9,117.0
8620,11,94,40.0,56.0
8621,14,88,40.1,53.0
8625,27,102,40.8,152.0
8628,26,110,40.6,182.0
8629,15,93,40.2,59.0
8630,2,84,38.5,9.0
8631,8,95,39.6,39.0
8632,15,85,40.1,80.0
8638,18,101,40.5,91.0
8642,6,85,39.3,17.0
8643,24,110,40.8,229.0
8646,6,87,39.3,23.0
8648,17,92,40.3,72.0
8651,18,96,40.4,85.0
8658,8,80,39.6,26.0
8661,23,100,40.7,116.0
8663,27,109,40.6,171.0
8665,18,99,40.5,106.0
8666,14,87,40.5,57.0
8667,13,91,40.3,45.0
8668,28,112,40.7,189.0
8669,17,104,40.2,141.0
8670,23,98,40.8,148.0
8672,15,83,40.3,48.0
8673,9,94,39.6,41.0
8674,1,77,38.2,2.0
8676,12,87,40.0,46.0
8677,23,103,40.7,171.0
8678,19,104,40.0,104.0
8681,24,107,40.6,213.0
8682,22,103,40.9,150.0
8683,29,110,40.8,205.0
8687,25,108,41.2,165.0
8690,7,84,39.3,19.0
8691,14,97,40.4,78.0
8692,5,95,39.6,26.0
8693,19,105,40.4,119.0
8694,6,95,39.1,31.0
8697,21,107,40.5,136.0
8698,16,85,40.2,51.0
8699,14,94,39.9,80.0
8703,8,79,39.8,17.0
8705,15,94,40.4,75.0
8706,15,99,39.9,105.0
8709,10,89,39.5,31.0
8712,30,110,40.7,234.0
8713,3,84,38.4,10.0
8715,5,88,39.2,18.0
8716,14,94,40.3,72.0
8718,29,116,40.6,237.0
8719,5,86,39.6,19.0
8720,27,106,41.0,165.0
8722,25,105,41.0,156.0
8727,18,97,40.4,121.0
8728,29,102,40.8,154.0
8729,29,112,41.1,202.0
8730,25,109,40.4,169.0
8734,15,105,40.2,82.0
8736,26,106,40.9,162.0
8738,24,108,40.9,180.0
8741,24,98,40.8,124.0
8742,27,104,40.6,186.0
8743,30,107,40.7,202.0
8744,13,97,40.2,55.0
8745,15,86,40.2,56.0
8746,8,100,39.8,55.0
8747,4,84,38.9,15.0
8749,26,112,40.3,193.0
8751,27,104,41.2,210.0
8753,5,86,38.9,16.0
8754,27,101,40.4,212.0
8755,19,92,40.4,73.0
8756,21,102,40.6,117.0
8759,19,104,40.1,128.0
8760,16,101,40.1,83.0
8761,19,105,40.1,124.0
8765,18,99,39.9,119.0
8766,14,93,39.9,86.0
8770,21,99,40.5,105.0
8772,28,103,40.7,152.0
8773,8,87,39.6,43.0
8774,11,88,39.9,57.0
8776,9,91,39.7,44.0
8777,9,92,39.4,35.0
8779,14,98,40.1,85.0
8780,24,111,40.5,197.0
8781,11,98,39.9,68.0
8782,26,107,41.2,207.0
8783,14,95,40.4,68.0
8796,2,81,38.3,7.0
8797,21,104,40.2,113.0
8799,28,117,40.9,213.0
8800,29,108,41.1,197.0
8802,29,109,41.0,178.0
8803,2,91,38.3,9.0
8804,23,102,40.8,128.0
8806,26,110,40.7,224.0
8807,26,108,40.6,161.0
8808,7,87,39.3,21.0
8809,26,113,40.9,178.0
8810,20,106,40.4,114.0
8814,12,94,40.0,61.0
8818,10,83,39.5,27.0
8826,20,97,40.5,109.0
8829,12,89,39.7,47.0
8831,2,76,38.1,5.0
8832,21,100,40.5,160.0
8833,23,96,41.0,96.0
8836,24,109,40.5,198.0
8837,27,106,40.8,187.0
8838,26,110,40.8,159.0
8839,11,88,40.0,55.0
8842,8,82,39.7,18.0
8843,15,95,40.2,57.0
8844,20,103,40.3,112.0
8846,20,93,40.4,80.0
8848,17,96,40.1,88.0
8852,18,89,40.1,63.0
8854,27,102,40.9,160.0
8855,8,80,39.7,19.0
8857,4,78,39.1,8.0
8858,27,103,40.9,166.0
8860,12,91,40.1,40.0
8862,8,85,39.6,20.0
8863,2,89,38.6,7.0
8864,27,98,41.0,128.0
8865,2,83,38.1,7.0
8869,2,89,38.4,10.0
8871,13,101,40.0,70.0
8872,9,92,39.7,38.0
8874,23,100,41.0,128.0
8875,26,106,41.0,161.0
8880,25,104,40.5,190.0
8882,23,102,40.8,120.0
8883,19,97,40.6,116.0
8886,25,93,40.8,141.0
8887,8,93,39.4,41.0
8888,16,100,40.4,106.0
8893,29,107,41.0,188.0
8894,15,94,40.3,57.0
8899,14,94,39.9,103.0
8900,20,107,40.7,138.0
8902,16,87,40.4,83.0
8904,15,86,39.9,65.0
8906,11,100,40.2,63.0
8907,12,93,40.0,59.0
8908,14,99,40.1,71.0
8911,5,92,39.1,20.0
8913,22,105,40.6,147.0
8914,18,89,40.4,72.0
8915,21,98,40.6,110.0
8916,18,100,40.4,99.0
8917,26,102,40.5,132.0
8918,22,101,40.6,117.0
8919,14,89,40.1,74.0
8920,3,85,38.3,13.0
8921,21,105,40.0,119.0
8922,25,112,40.7,213.0
8923,8,85,39.5,18.0
8924,6,88,39.3,25.0
8929,6,92,39.7,33.0
8930,9,86,39.9,48.0
8934,15,98,40.1,107.0
8940,18,100,40.5,134.0
8941,13,85,39.9,54.0
8944,21,98,40.6,96.0
8945,23,97,40.7,152.0
8947,3,72,39.1,7.0
8948,7,83,39.4,19.0
8951,13,93,40.1,63.0
8956,19,100,40.5,89.0
8958,17,95,40.3,107.0
8962,9,84,39.6,23.0
8963,9,90,39.5,37.0
8965,12,89,40.2,39.0
8967,10,93,40.4,62.0
8968,5,88,39.2,16.0
8970,24,103,40.6,148.0
8971,11,92,40.1,64.0
8972,10,103,40.0,50.0
8973,8,94,39.4,32.0
8974,2,73,38.5,6.0
8975,8,75,39.5,23.0
8976,23,103,40.5,142.0
8977,29,114,40.9,265.0
8978,19,102,40.4,121.0
8979,17,101,40.4,95.0
8982,22,101,40.4,126.0
8986,21,102,40.5,98.0
8989,7,100,39.3,41.0
8990,13,84,39.8,53.0
8993,17,97,40.3,95.0
8994,20,96,40.5,86.0
8996,6,90,39.4,31.0
8998,28,101,40.8,188.0
8999,27,104,40.4,157.0
9001,12,88,39.9,36.0
9003,23,103,40.4,116.0
9004,6,81,39.1,25.0
9005,13,89,40.3,46.0
9008,17,96,40.6,77.0
9012,11,90,39.8,37.0
9016,10,93,40.1,38.0
9018,2,86,38.2,5.0
9019,29,117,40.9,216.0
9023,12,97,40.2,53.0
9024,20,94,40.5,106.0
9025,3,76,38.7,7.0
9026,11,82,39.8,51.0
9028,25,101,40.9,146.0
9030,27,108,40.7,174.0
9031,14,102,40.3,91.0
9032,27,106,40.8,178.0
9033,11,87,39.7,30.0
9035,3,75,38.7,7.0
9036,27,108,41.0,188.0
9043,17,91,40.4,109.0
9044,18,105,40.2,131.0
9046,2,79,38.2,4.0
9048,29,103,41.0,208.0
9050,17,98,40.2,77.0
9051,27,121,40.9,227.0
9052,13,105,39.9,84.0
9053,13,88,40.3,51.0
9055,30,107,40.9,216.0
9056,7,78,39.5,16.0
9057,8,91,39.5,28.0
9058,20,99,40.8,140.0
9060,21,98,40.5,132.0
9063,15,97,40.1,95.0
9065,8,76,39.5,11.0
9067,20,111,40.9,138.0
9068,20,97,40.5,91.0
9070,4,81,38.9,10.0
9071,18,90,40.4,65.0
9073,28,103,40.6,212.0
9076,18,100,40.4,125.0
9077,6,93,39.1,22.0
9079,7,87,39.6,19.0
9082,9,83,39.7,17.0
9085,17,108,40.4,106.0
9087,18,96,40.5,86.0
9088,13,95,39.8,95.0
9089,28,106,40.6,213.0
9090,28,104,40.8,160.0
9092,5,79,39.0,10.0
9093,21,91,40.8,123.0
9096,7,88,39.6,33.0
9098,6,82,39.3,12.0
9101,9,94,39.7,43.0
9103,13,92,40.0,54.0
9104,14,94,39.9,72.0
9105,13,92,40.1,47.0
9109,8,83,39.3,28.0
9110,19,104,40.6,121.0
9111,10,92,39.7,64.0
9112,11,85,39.9,28.0
9117,12,94,39.6,50.0
9118,4,86,38.8,20.0
9119,5,87,39.4,17.0
9120,8,81,39.7,20.0
9121,14,92,40.0,76.0
9122,12,93,39.8,43.0
9124,21,98,40.4,109.0
9128,26,103,40.6,165.0
9129,11,95,39.9,48.0
9130,4,84,38.7,10.0
9132,18,101,40.3,104.0
9135,24,105,40.4,183.0
9137,21,104,40.9,138.0
9139,17,101,40.0,103.0
9142,13,89,40.3,44.0
9145,9,86,39.4,40.0
9147,28,101,41.1,209.0
9152,9,88,39.4,50.0
9154,16,101,40.3,83.0
9156,12,96,40.0,52.0
9157,6,85,39.1,24.0
9158,15,90,39.9,57.0
9159,9,89,39.5,40.0
9161,2,80,38.1,10.0
9162,8,90,39.6,46.0
9165,15,93,40.2,58.0
9169,23,97,40.5,112.0
9175,15,104,40.6,95.0
9180,11,89,39.9,58.0
9181,25,106,40.4,135.0
9186,6,92,39.3,18.0
9191,29,114,40.8,273.0
9192,16,93,40.5,82.0
9193,18,99,40.3,127.0
9197,7,90,39.0,43.0
9198,17,97,40.4,113.0
9201,11,95,39.9,75.0
9202,23,105,40.6,120.0
9203,7,93,39.7,44.0
9204,15,94,40.2,95.0
9206,5,87,39.1,25.0
9210,30,110,40.9,188.0
9212,14,95,40.1,91.0
9214,26,100,40.5,165.0
9215,11,91,40.0,44.0
9217,21,105,40.5,147.0
9218,10,88,39.9,58.0
9220,7,86,39.5,26.0
9225,16,100,40.3,77.0
9226,24,105,40.6,168.0
9227,13,100,39.8,62.0
9229,4,93,38.8,21.0
9230,5,76,39.4,6.0
9231,6,101,39.1,46.0
9232,16,94,40.0,82.0
9235,29,107,41.1,184.0
9238,11,95,40.0,62.0
9240,7,95,39.8,28.0
9242,3,76,38.8,11.0
9244,5,90,39.5,18.0
9246,10,91,39.8,42.0
9247,15,104,40.0,118.0
9249,27,108,41.0,189.0
9250,4,87,39.1,21.0
9251,8,96,39.3,47.0
9254,17,97,40.1,73.0
9255,11,84,40.1,40.0
9256,26,109,40.9,226.0
9257,20,106,40.7,137.0
9258,28,102,40.4,205.0
9269,11,90,40.1,41.0
9270,17,101,40.2,82.0
9273,27,111,40.9,195.0
9276,9,83,39.7,30.0
9277,20,93,40.3,101.0
9278,8,96,39.8,31.0
9280,24,101,40.9,134.0
9281,20,103,40.5,108.0
9282,4,80,38.8,9.0
9283,14,95,40.0,71.0
9285,3,85,38.6,13.0
9287,8,87,39.8,42.0
9288,25,100,40.6,125.0
9293,16,95,40.2,63.0
9294,27,105,40.7,170.0
9296,28,112,40.8,259.0
9299,6,74,39.5,7.0
9301,16,88,40.1,44.0
9303,4,80,38.6,7.0
9304,11,90,40.1,57.0
9308,20,95,40.5,124.0
9309,11,83,39.8,33.0
9311,26,109,40.6,190.0
9312,26,105,40.8,146.0
9314,27,107,40.3,155.0
9316,29,109,40.7,191.0
9318,24,98,40.5,154.0
9322,25,100,40.5,129.0
9323,26,105,40.7,197.0
9325,9,76,39.8,12.0
9327,22,100,40.7,116.0
9329,16,99,40.5,104.0
9330,17,96,40.4,65.0
9331,3,80,38.8,6.0
9332,14,96,40.4,69.0
9335,16,102,40.3,79.0
9340,19,109,40.3,116.0
9341,27,103,40.9,168.0
9342,24,110,41.0,151.0
9343,10,83,39.4,28.0
9344,15,99,40.2,87.0
9346,22,104,40.5,136.0
9351,20,108,40.6,130.0
9353,7,98,39.5,50.0
9354,28,106,40.8,230.0
9356,24,117,40.4,192.0
9357,18,103,40.6,116.0
9358,21,103,40.8,130.0
9360,7,83,39.7,21.0
9364,13,94,40.0,70.0
9365,18,99,40.3,91.0
9366,20,98,40.5,96.0
9368,21,95,40.7,121.0
9369,8,81,39.9,17.0
9370,18,94,40.4,91.0
9372,13,106,40.2,73.0
9374,26,103,40.5,156.0
9375,27,108,40.7,187.0
9376,16,95,40.1,102.0
9377,15,92,40.2,57.0
9378,2,81,38.2,8.0
9383,25,94,40.9,132.0
9384,28,108,40.3,184.0
9386,11,91,39.8,42.0
9389,28,110,40.4,195.0
9392,12,96,39.9,72.0
9393,11,93,40.1,63.0
9397,26,103,40.8,154.0
9398,10,92,39.8,48.0
9405,28,105,40.9,180.0
9407,16,90,40.0,62.0
9409,12,96,40.1,55.0
9410,17,105,40.3,108.0
9411,14,99,40.2,82.0
9415,27,114,40.7,264.0
9421,26,101,40.6,143.0
9423,7,90,39.3,32.0
9424,3,89,38.8,10.0
9428,21,97,40.8,92.0
9429,24,102,41.1,144.0
9434,12,87,40.3,62.0
9435,9,87,39.7,29.0
9436,27,107,41.3,223.0
9437,8,89,39.6,45.0
9439,16,90,40.4,63.0
9441,4,81,38.9,9.0
9442,6,85,39.1,27.0
9444,8,87,40.0,40.0
9447,3,89,38.3,16.0
9449,13,92,40.2,51.0
9450,4,87,38.9,14.0
9451,20,105,40.7,125.0
9455,27,107,40.6,223.0
9456,14,103,40.5,76.0
9460,30,111,41.0,201.0
9461,15,92,40.1,72.0
9462,7,71,39.4,19.0
9469,9,86,39.6,25.0
9470,22,99,40.6,127.0
9475,15,92,40.1,62.0
9479,10,83,39.9,32.0
9480,10,87,40.0,58.0
9482,11,84,39.9,32.0
9483,16,90,40.3,52.0
9486,25,99,40.8,133.0
9488,10,89,39.8,42.0
9489,28,106,40.6,211.0
9491,22,98,40.9,128.0
9492,22,107,40.6,152.0
9494,5,85,38.8,14.0
9496,7,92,39.3,43.0
9497,27,106,40.9,200.0
9499,9,101,39.4,66.0
9500,26,95,40.5,110.0
9501,15,89,40.0,88.0
9503,17,94,40.3,82.0
9504,15,105,40.1,122.0
9505,21,106,40.4,118.0
9506,4,83,38.9,14.0
9515,5,80,39.2,13.0
9517,2,91,38.6,13.0
9519,26,108,40.9,205.0
9522,25,103,40.6,138.0
9526,30,102,41.1,175.0
9528,30,110,40.7,220.0
9529,12,96,39.9,56.0
9530,26,113,40.8,199.0
9533,25,101,41.3,139.0
9534,29,100,40.9,143.0
9535,15,92,40.3,57.0
9537,17,92,40.4,81.0
9538,7,85,39.3,22.0
9539,16,101,40.5,107.0
9540,16,99,40.1,98.0
9541,16,106,40.3,110.0
9542,4,90,39.1,21.0
9543,12,99,40.0,60.0
9544,18,104,40.2,118.0
9546,4,85,38.8,13.0
9547,22,105,40.9,144.0
9548,13,90,39.9,45.0
9552,11,100,39.6,78.0
9553,29,108,40.9,215.0
9554,11,91,39.7,44.0
9555,21,102,40.3,122.0
9557,12,88,40.3,37.0
9561,10,93,40.1,44.0
9563,9,86,39.5,26.0
9564,23,99,41.0,110.0
9565,2,84,38.2,5.0
9567,5,75,38.9,17.0
9568,12,94,40.0,81.0
9570,12,83,40.2,57.0
9571,7,77,39.6,18.0
9574,21,110,40.7,142.0
9575,17,98,40.7,79.0
9579,26,101,40.8,176.0
9580,10,78,39.6,33.0
9583,5,86,38.8,18.0
9585,4,77,38.8,11.0
9587,5,80,38.7,17.0
9589,28,106,40.6,220.0
9592,18,97,40.1,102.0
9595,27,98,40.8,165.0
9599,15,92,40.1,88.0
9600,15,80,40.1,42.0
9601,9,88,39.8,39.0
9602,9,87,39.8,29.0
9604,17,98,40.2,76.0
9605,18,100,40.3,104.0
9606,10,89,39.6,31.0
9608,20,97,40.8,84.0
9612,26,114,40.8,227.0
9613,7,92,39.9,26.0
9614,18,103,40.7,104.0
9616,13,98,40.2,58.0
9619,15,92,40.2,63.0
9621,10,92,39.9,60.0
9622,17,97,40.5,92.0
9623,16,96,40.3,98.0
9627,5,90,39.3,18.0
9628,27,118,40.8,204.0
9634,30,114,40.6,223.0
9636,8,86,39.5,46.0
9637,23,102,40.7,144.0
9639,15,96,40.2,67.0
9642,2,83,38.4,4.0
9645,11,80,40.0,29.0
9647,28,109,40.8,201.0
9648,25,105,40.7,176.0
9649,7,82,39.3,20.0
9651,24,102,40.8,122.0
9656,14,100,40.3,87.0
9658,28,102,40.4,153.0
9661,6,87,39.2,17.0
9662,29,111,40.9,196.0
9664,20,103,40.5,138.0
9665,27,113,40.7,187.0
9667,11,96,39.8,61.0
9671,8,85,39.6,39.0
9672,16,94,40.2,91.0
9673,18,99,40.5,103.0
9676,20,101,40.5,116.0
9677,5,96,39.2,34.0
9678,6,78,39.1,13.0
