,Duration,Heart_Rate,Body_Temp,Calories
7659,18,106,40.1,115.0
7662,15,103,40.1,84.0
7663,12,97,39.8,65.0
7667,5,83,38.8,21.0
7668,8,96,39.6,41.0
7669,16,91,40.5,71.0
7671,8,94,39.7,37.0
7672,11,94,39.8,61.0
7673,12,93,39.9,60.0
7675,16,98,40.4,89.0
7676,26,102,40.8,152.0
7677,20,108,40.6,129.0
7682,24,104,40.6,144.0
7686,12,95,40.3,61.0
7690,2,76,38.3,6.0
7691,28,105,40.9,172.0
7694,3,83,38.7,11.0
7695,9,92,39.6,44.0
7696,5,86,39.0,19.0
7697,15,93,39.8,75.0
7700,17,95,40.5,91.0
7701,25,107,40.7,148.0
7707,9,89,39.8,37.0
7708,28,107,40.5,167.0
7712,18,96,40.5,91.0
7713,23,103,40.6,130.0
7714,18,99,40.3,95.0
7715,12,96,40.2,70.0
7716,26,108,40.9,178.0
7717,27,102,40.6,159.0
7719,25,106,40.4,154.0
7720,22,105,40.8,130.0
7721,18,106,40.4,108.0
7723,22,95,40.7,113.0
7725,30,107,40.5,183.0
7726,2,91,38.3,9.0
7727,8,86,39.6,33.0
7729,24,107,40.8,156.0
7733,12,95,40.2,60.0
7734,8,86,39.5,39.0
7736,10,90,39.7,47.0
7737,15,97,40.3,74.0
7738,24,101,40.4,144.0
7739,27,108,40.6,192.0
7742,21,108,40.6,130.0
7744,17,88,40.6,70.0
7746,29,110,41.2,190.0
7748,16,105,40.4,96.0
7752,29,107,40.6,184.0
7753,25,98,40.9,124.0
7754,30,105,40.8,194.0
7756,20,97,40.5,103.0
7757,30,112,41.2,204.0
7758,18,91,40.5,83.0
7760,18,104,40.5,101.0
7761,6,87,39.3,28.0
7763,18,99,40.5,111.0
7765,24,107,40.7,151.0
7767,3,90,38.6,13.0
7771,25,107,40.6,154.0
7774,25,104,40.7,156.0
7775,20,97,40.3,112.0
7780,4,82,39.5,14.0
7782,30,113,41.0,216.0
7783,27,105,40.8,158.0
7784,11,96,39.9,64.0
7786,3,90,38.9,14.0
7788,12,85,40.0,52.0
7791,16,85,40.6,71.0
7792,26,109,41.1,175.0
7793,3,81,38.4,12.0
7794,19,91,40.4,97.0
7795,15,97,40.0,83.0
7798,16,105,40.5,96.0
7799,13,96,40.1,66.0
7801,28,105,40.6,178.0
7802,21,103,40.7,127.0
7806,15,95,40.1,77.0
7809,6,87,39.1,26.0
7811,10,90,39.7,50.0
7812,3,82,38.5,12.0
7814,15,92,40.0,69.0
7815,12,101,39.7,63.0
7816,3,90,39.0,15.0
7825,11,97,39.9,63.0
7826,19,105,40.4,121.0
7827,26,104,41.1,154.0
7831,4,90,38.9,17.0
7832,22,98,40.6,113.0
7837,27,107,40.9,168.0
7841,16,90,40.1,72.0
7842,2,86,38.1,8.0
7844,17,90,40.2,78.0
7846,9,92,40.3,42.0
7847,26,104,40.6,156.0
7848,8,85,39.2,32.0
7849,24,97,40.7,144.0
7850,9,85,40.0,37.0
7852,16,99,40.4,96.0
7853,21,92,40.6,98.0
7855,10,88,40.0,41.0
7856,14,84,39.9,53.0
7858,28,100,40.8,152.0
7860,28,117,40.8,216.0
7861,11,88,39.9,55.0
7862,10,90,39.5,42.0
7865,21,103,40.6,123.0
7867,28,114,40.8,190.0
7868,18,94,40.1,85.0
7872,18,98,40.4,95.0
7881,9,85,39.9,32.0
7882,16,99,39.9,88.0
7884,14,102,40.2,83.0
7885,13,95,39.9,66.0
7889,7,83,39.6,26.0
7892,23,94,40.9,128.0
7893,23,100,40.9,121.0
7894,17,103,40.7,103.0
7895,8,85,39.9,33.0
7897,25,110,41.0,165.0
7898,27,106,41.1,171.0
7900,12,86,39.5,47.0
7901,25,98,40.5,143.0
7902,22,114,40.0,153.0
7905,26,104,40.9,170.0
7906,11,77,39.7,36.0
7908,22,100,40.6,127.0
7909,13,96,39.7,66.0
7913,17,96,40.4,84.0
7914,18,98,40.3,92.0
7918,26,99,40.8,139.0
7919,7,84,39.4,31.0
7921,19,96,40.2,90.0
7924,4,91,39.0,22.0
7927,21,103,40.2,120.0
7928,7,89,39.2,32.0
7930,17,92,40.6,90.0
7932,8,85,39.7,33.0
7937,16,104,40.5,104.0
7942,14,105,39.9,85.0
7943,21,93,40.5,100.0
7946,27,113,40.7,191.0
7949,17,91,40.7,80.0
7952,25,100,40.7,155.0
7954,4,87,38.6,17.0
7959,11,91,40.4,56.0
7961,26,110,40.7,176.0
7967,24,103,40.8,137.0
7969,27,101,40.6,160.0
7973,5,85,39.3,20.0
7976,30,109,40.8,212.0
7978,28,110,40.9,191.0
7979,20,95,40.3,108.0
7983,4,88,38.9,21.0
7985,13,86,39.8,49.0
7987,22,96,40.5,118.0
7988,11,95,40.1,54.0
7989,13,98,40.0,70.0
7991,15,105,40.1,90.0
7993,17,92,40.3,83.0
7994,2,81,38.4,8.0
7995,20,97,40.6,113.0
7996,8,87,39.3,38.0
7997,23,115,40.3,175.0
7999,10,88,39.9,43.0
8001,10,90,39.7,49.0
8003,22,97,40.5,122.0
8006,2,80,38.2,7.0
8010,25,104,40.7,160.0
8014,28,113,40.7,207.0
8015,9,93,39.6,43.0
8016,20,94,40.1,95.0
8017,14,96,39.9,70.0
8019,23,99,40.5,130.0
8023,21,102,40.4,117.0
8024,27,114,40.8,196.0
8025,14,94,40.3,71.0
8028,10,86,39.8,45.0
8030,29,113,41.1,197.0
8031,9,85,39.8,36.0
8032,5,85,39.0,24.0
8035,29,112,41.2,206.0
8038,23,105,40.4,154.0
8040,15,92,40.1,68.0
8041,16,99,40.4,92.0
8042,11,99,39.9,59.0
8045,12,86,39.9,54.0
8046,8,82,39.6,29.0
8047,17,100,40.3,91.0
8050,5,86,38.9,21.0
8051,27,112,40.9,198.0
8054,12,90,40.1,62.0
8055,7,91,39.5,32.0
8056,13,90,40.3,68.0
8057,21,106,40.4,140.0
8059,13,94,39.8,62.0
8061,9,89,39.8,38.0
8062,13,92,40.1,68.0
8063,23,113,40.5,167.0
8064,17,97,40.2,87.0
8065,18,89,40.2,78.0
8066,3,78,38.3,10.0
8067,6,90,39.1,29.0
8072,10,93,39.9,54.0
8074,6,88,38.7,28.0
8075,8,83,39.9,28.0
8078,28,110,40.4,186.0
8082,25,108,40.5,162.0
8083,1,68,38.2,2.0
8084,11,96,40.1,60.0
8085,29,109,40.9,194.0
8086,19,98,40.2,112.0
8089,9,92,39.9,46.0
8091,17,100,40.4,98.0
8092,26,100,40.7,144.0
8093,17,101,40.3,103.0
8094,18,98,40.2,95.0
8096,11,93,39.7,51.0
8097,18,102,40.1,109.0
8098,28,103,40.5,172.0
8101,6,85,39.1,24.0
8102,29,115,40.9,221.0
8104,11,100,39.9,66.0
8105,30,106,40.9,194.0
8106,5,89,39.4,22.0
8107,17,97,40.5,88.0
8109,13,96,40.3,73.0
8112,27,117,40.8,206.0
8116,27,110,40.6,185.0
8122,7,90,39.6,34.0
8123,16,90,40.5,77.0
8124,14,95,39.9,80.0
8126,12,91,39.9,59.0
8128,20,99,40.4,114.0
8129,7,83,39.3,24.0
8130,4,86,39.1,17.0
8133,7,85,39.2,28.0
8134,7,87,39.5,30.0
8136,21,107,40.7,127.0
8138,6,81,39.0,21.0
8142,24,105,40.7,150.0
8143,23,107,40.8,142.0
8145,6,81,39.4,22.0
8147,14,96,39.6,75.0
8149,3,85,38.6,11.0
8152,5,88,39.2,25.0
8153,28,107,40.7,193.0
8154,5,83,39.2,19.0
8155,17,97,40.7,100.0
8159,4,83,38.7,17.0
8160,21,101,40.6,124.0
8161,16,91,40.0,82.0
8162,15,90,40.3,71.0
8167,30,100,41.2,175.0
8168,11,89,40.2,45.0
8169,20,96,40.3,98.0
8170,6,89,39.5,27.0
8174,19,102,40.3,113.0
8175,6,89,39.4,27.0
8177,7,87,38.9,29.0
8178,21,105,40.6,137.0
8179,4,91,38.9,21.0
8180,21,98,40.3,113.0
8181,26,115,40.8,185.0
8184,19,100,40.7,109.0
8187,12,94,40.1,62.0
8190,10,87,39.3,40.0
8192,14,93,40.0,79.0
8193,26,98,40.6,137.0
8197,11,94,40.0,62.0
8198,5,87,39.4,24.0
8201,7,85,39.7,27.0
8203,2,78,38.5,6.0
8205,15,99,40.4,90.0
8207,27,105,41.0,179.0
8208,22,102,40.6,134.0
8209,22,103,40.5,137.0
8210,14,103,40.2,87.0
8211,6,83,38.9,21.0
8214,21,100,40.5,122.0
8215,29,115,40.8,218.0
8218,15,96,40.3,86.0
8220,3,78,38.6,10.0
8221,18,99,40.5,104.0
8222,16,94,40.0,77.0
8223,29,106,40.9,201.0
8227,3,90,38.6,13.0
8228,17,92,40.5,84.0
8230,25,105,40.5,161.0
8232,13,82,39.7,49.0
8233,26,111,40.7,192.0
8235,11,90,39.3,56.0
8236,13,91,40.1,58.0
8237,19,102,40.5,123.0
8240,21,107,40.6,148.0
8241,13,92,40.3,61.0
8242,7,84,39.7,31.0
8244,6,89,39.2,26.0
8245,14,91,40.2,66.0
8246,26,103,40.3,160.0
8247,15,86,40.3,59.0
8248,8,90,39.4,41.0
8249,16,96,40.2,95.0
8250,8,87,39.7,32.0
8251,9,89,39.3,40.0
8253,24,102,40.6,133.0
8254,17,101,40.5,99.0
8256,30,115,40.9,221.0
8257,24,104,40.5,137.0
8260,9,84,39.8,40.0
8262,20,103,40.4,110.0
8264,4,86,38.8,15.0
8265,21,107,40.8,132.0
8266,9,90,39.5,40.0
8270,23,101,40.8,131.0
8271,27,106,41.1,168.0
8272,11,95,40.0,54.0
8274,24,107,41.0,166.0
8277,16,92,40.3,78.0
8280,6,87,39.3,24.0
8283,13,88,40.0,55.0
8284,9,84,39.7,42.0
8289,17,107,40.2,110.0
8290,10,93,39.9,53.0
8291,10,95,39.8,48.0
8293,8,86,39.3,37.0
8294,10,91,39.7,48.0
8296,26,94,40.7,133.0
8297,23,110,41.0,169.0
8298,20,107,40.6,141.0
8302,13,96,40.2,73.0
8303,11,97,40.1,61.0
8307,24,104,40.6,137.0
8313,15,98,39.9,83.0
8315,11,92,39.4,57.0
8316,14,98,40.3,72.0
8320,29,111,40.8,200.0
8321,6,86,39.2,28.0
8323,24,105,40.8,147.0
8325,26,109,40.6,164.0
8326,12,91,40.4,59.0
8327,16,90,40.5,72.0
8328,23,95,40.7,138.0
8329,12,85,39.9,52.0
8330,19,97,40.6,99.0
8333,9,88,39.8,37.0
8335,14,96,40.2,78.0
8338,26,113,40.9,180.0
8339,17,93,40.3,83.0
8340,8,95,39.5,40.0
8342,10,97,39.6,56.0
8343,14,101,40.2,83.0
8344,18,103,40.7,114.0
8345,8,90,39.4,36.0
8346,22,98,40.7,137.0
8347,8,90,39.3,40.0
8349,3,79,38.6,10.0
8350,25,112,40.6,181.0
8351,9,90,39.7,48.0
8352,4,79,38.7,13.0
8353,3,85,38.7,12.0
8354,16,92,40.4,70.0
8356,17,93,40.4,88.0
8358,26,101,40.8,144.0
8359,7,80,39.4,27.0
8360,15,89,40.2,65.0
8364,22,105,40.7,145.0
8366,8,95,39.7,39.0
8368,17,99,40.0,102.0
8371,28,104,40.8,173.0
8373,10,89,40.0,45.0
8374,15,90,40.3,63.0
8378,23,102,40.8,149.0
8380,3,82,38.8,11.0
8381,17,95,40.2,90.0
8382,29,111,40.9,203.0
8383,19,100,40.4,110.0
8384,8,87,39.2,32.0
8389,15,101,40.1,92.0
8390,30,103,40.8,173.0
8391,22,97,40.4,129.0
8392,6,86,39.0,24.0
8395,28,101,41.2,152.0
8396,16,94,40.4,81.0
8399,15,96,40.1,76.0
8400,2,79,38.3,7.0
8401,25,98,40.6,131.0
8402,28,105,40.4,165.0
8405,22,106,40.5,135.0
8407,5,81,39.1,21.0
8408,30,105,40.8,198.0
8410,20,102,40.8,118.0
8411,15,93,40.1,70.0
8412,10,81,39.9,42.0
8413,17,99,40.0,91.0
8420,21,97,40.3,112.0
8421,3,86,38.9,12.0
8422,14,87,40.3,65.0
8423,18,97,39.9,93.0
8424,12,93,40.0,62.0
8426,5,83,38.9,21.0
8427,8,91,39.9,36.0
8429,7,89,39.4,35.0
8430,25,117,40.6,193.0
8431,5,82,39.0,21.0
8432,8,88,39.9,33.0
8433,7,93,39.1,36.0
8434,27,108,40.8,172.0
8437,5,79,38.9,20.0
8438,10,91,39.7,43.0
8441,12,94,39.9,68.0
8442,4,92,39.0,18.0
8443,16,96,40.5,91.0
8448,2,87,38.3,8.0
8449,11,87,40.2,46.0
8450,28,102,41.0,158.0
8452,11,98,40.2,66.0
8454,26,101,40.6,161.0
8455,21,95,40.7,112.0
8456,19,103,40.3,109.0
8459,27,98,41.0,161.0
8461,14,94,40.4,78.0
8463,9,90,39.8,41.0
8464,21,104,40.6,123.0
8465,10,95,39.7,51.0
8466,4,77,39.0,11.0
8467,20,94,40.3,100.0
8469,23,108,40.8,145.0
8471,25,99,41.0,147.0
8472,6,93,39.3,30.0
8473,23,106,40.8,158.0
8475,5,89,39.0,22.0
8476,19,98,40.1,101.0
8477,5,86,39.1,19.0
8478,2,78,38.4,6.0
8479,19,93,40.4,89.0
8482,4,77,39.1,12.0
8484,13,87,40.1,61.0
8485,13,98,40.3,71.0
8486,9,86,39.9,35.0
8487,30,108,41.0,194.0
8489,2,84,38.3,8.0
8491,20,98,40.6,110.0
8494,3,84,39.2,14.0
8498,4,83,38.7,17.0
8499,17,91,40.5,81.0
8500,5,77,39.2,15.0
8501,14,93,40.2,67.0
8503,7,87,39.3,31.0
8505,29,114,40.8,207.0
8506,3,82,38.1,12.0
8507,25,112,40.5,165.0
8509,6,84,39.2,25.0
8510,18,96,40.5,91.0
8512,14,91,40.6,68.0
8514,24,103,40.6,152.0
8515,19,101,40.3,110.0
8516,20,93,40.8,88.0
8518,11,93,39.9,56.0
8519,21,105,39.9,121.0
8523,9,84,39.8,35.0
8524,17,98,40.1,95.0
8528,14,95,39.9,69.0
8530,3,84,38.7,13.0
8531,29,108,40.4,184.0
8544,21,104,40.5,125.0
8545,29,99,40.9,157.0
8547,16,103,40.3,98.0
8550,24,109,40.7,152.0
8552,29,111,41.0,206.0
8555,15,91,40.0,76.0
8556,8,86,39.4,33.0
8557,29,110,41.1,192.0
8565,3,80,38.8,11.0
8566,28,115,40.8,220.0
8567,3,83,38.6,11.0
8569,17,100,40.5,94.0
8570,25,103,40.5,151.0
8571,29,97,40.8,147.0
8573,29,106,40.9,179.0
8574,28,113,41.0,198.0
8576,6,82,39.1,21.0
8580,21,94,40.8,103.0
8581,25,92,41.0,135.0
8582,29,112,40.7,189.0
8583,22,103,40.5,124.0
8584,16,97,40.6,85.0
8585,4,86,38.8,17.0
8588,15,95,40.0,78.0
8592,26,115,40.7,185.0
8593,9,96,39.4,48.0
8596,16,84,40.1,65.0
8599,12,88,40.0,62.0
8601,10,87,39.9,42.0
8602,22,103,40.5,133.0
8603,13,101,40.1,76.0
8604,21,103,40.3,118.0
8606,15,105,40.5,92.0
8608,20,106,40.6,116.0
8610,27,106,40.8,174.0
8612,10,96,40.1,53.0
8614,25,105,40.7,148.0
8615,30,105,40.8,193.0
8616,13,94,40.1,59.0
8622,18,92,40.4,80.0
8623,6,87,39.2,23.0
8624,27,109,40.4,180.0
8626,21,103,40.5,129.0
8627,10,96,40.0,54.0
8633,25,107,40.7,165.0
8634,24,99,40.9,127.0
8635,23,111,40.7,148.0
8636,25,105,40.9,158.0
8639,18,89,40.5,80.0
8640,6,82,38.8,23.0
8641,27,103,40.8,149.0
8644,20,101,40.5,125.0
8645,25,102,40.6,150.0
8647,13,95,40.3,71.0
8649,22,93,40.9,107.0
8650,15,90,40.3,71.0
8652,28,113,40.7,201.0
8654,25,97,41.0,133.0
8655,17,99,40.3,105.0
8656,19,107,40.4,133.0
8657,23,90,40.6,96.0
8659,11,88,39.5,52.0
8660,6,86,39.5,24.0
8662,12,83,39.9,49.0
8664,13,95,40.0,65.0
8675,14,95,39.8,78.0
8679,21,98,40.6,120.0
8680,14,91,40.5,64.0
8684,11,90,39.7,52.0
8685,9,93,39.7,46.0
8686,24,109,40.7,161.0
8688,13,85,39.9,60.0
8695,9,82,40.0,35.0
8696,13,92,40.1,58.0
8700,9,88,39.5,42.0
8701,5,89,39.1,25.0
8702,19,91,40.2,96.0
8704,14,91,39.9,61.0
8707,16,96,40.0,79.0
8708,3,77,38.5,9.0
8710,8,87,39.3,38.0
8711,11,93,40.1,53.0
8714,7,88,39.4,29.0
8721,12,87,39.9,56.0
8723,29,114,40.9,203.0
8725,20,99,40.0,109.0
8726,13,93,40.2,62.0
8731,13,105,40.2,81.0
8732,15,96,40.2,72.0
8733,8,84,39.4,31.0
8735,2,71,38.6,6.0
8737,22,101,40.6,121.0
8739,12,93,40.1,58.0
8740,5,89,39.2,20.0
8748,19,96,40.6,93.0
8750,28,104,40.7,176.0
8752,26,108,40.8,168.0
8757,5,89,39.2,22.0
8758,20,97,40.2,100.0
8762,6,90,39.4,26.0
8763,5,94,39.2,23.0
8764,27,106,40.6,178.0
8767,10,92,40.0,47.0
8768,16,95,40.2,80.0
8769,19,102,40.7,108.0
8775,10,91,39.6,45.0
8778,28,110,40.5,200.0
8784,4,85,38.5,18.0
8786,7,79,39.8,26.0
8787,27,100,41.0,146.0
8788,3,98,38.4,17.0
8789,29,108,40.9,197.0
8790,14,101,40.1,90.0
8791,8,89,39.9,38.0
8792,23,106,40.6,151.0
8793,8,80,39.5,31.0
8794,20,103,40.6,117.0
8795,22,106,40.7,142.0
8798,28,111,40.9,188.0
8801,8,88,39.6,34.0
8805,24,95,40.7,118.0
8811,15,96,40.2,72.0
8812,18,97,40.2,91.0
8813,3,85,38.7,13.0
8815,1,74,38.2,3.0
8816,22,103,41.0,128.0
8819,6,87,39.4,24.0
8820,19,100,40.5,105.0
8821,24,105,40.4,150.0
8822,28,109,40.8,180.0
8823,29,107,40.5,179.0
8824,29,111,41.0,211.0
8825,28,105,40.9,173.0
8827,20,99,40.6,110.0
8828,12,99,39.8,65.0
8830,18,96,40.6,95.0
8834,14,96,40.0,76.0
8835,25,107,40.7,170.0
8840,8,80,39.6,25.0
8841,18,98,40.3,91.0
8845,28,105,40.8,183.0
8847,26,108,41.2,155.0
8849,7,81,39.5,30.0
8850,6,90,39.1,29.0
8853,22,100,40.6,132.0
8856,24,100,40.8,134.0
8859,29,107,40.3,177.0
8867,20,98,40.7,105.0
8868,23,103,40.8,131.0
8870,14,95,40.3,70.0
8873,8,90,39.5,37.0
8876,21,97,40.1,125.0
8877,21,100,40.5,117.0
8878,29,106,41.1,186.0
8881,4,78,39.0,13.0
8884,17,99,40.3,98.0
8885,5,89,39.2,22.0
8889,20,96,40.3,101.0
8890,11,86,39.7,49.0
8891,3,79,38.9,9.0
8892,27,96,40.5,145.0
8895,3,83,38.2,12.0
8896,15,89,40.0,73.0
8897,11,83,40.0,44.0
8898,28,114,40.7,195.0
8901,27,106,41.2,156.0
8903,23,106,40.3,157.0
8905,16,91,40.2,74.0
8909,12,92,39.8,60.0
8910,10,92,39.4,51.0
8925,22,98,40.2,119.0
8926,29,109,40.9,197.0
8927,12,91,40.1,56.0
8928,28,116,40.9,205.0
8931,5,91,39.2,24.0
8932,17,96,40.5,85.0
8933,25,109,40.4,157.0
8935,27,114,40.8,187.0
8936,16,97,40.3,76.0
8938,19,101,40.5,124.0
8939,28,108,40.7,175.0
8942,14,97,40.2,82.0
8943,6,78,39.5,18.0
8949,26,101,40.7,149.0
8950,29,117,41.1,218.0
8952,4,73,39.1,11.0
8953,14,99,40.6,77.0
8955,3,83,38.7,11.0
8957,20,110,40.7,140.0
8959,8,97,39.9,41.0
8960,5,87,39.3,23.0
8961,11,87,40.0,53.0
8964,23,102,40.8,145.0
8966,13,95,40.1,67.0
8980,3,83,38.5,11.0
8981,6,91,39.6,30.0
8983,17,96,40.4,81.0
8984,23,97,40.4,136.0
8985,16,92,40.5,77.0
8988,11,96,39.8,56.0
8991,15,97,40.5,86.0
8995,4,87,38.8,16.0
8997,24,110,40.8,148.0
9002,20,98,40.5,102.0
9006,20,94,40.7,106.0
9007,19,90,40.2,98.0
9009,19,100,40.5,103.0
9010,4,91,38.8,18.0
9011,8,83,39.7,32.0
9013,20,98,40.4,108.0
9014,20,93,40.4,95.0
9015,29,102,41.1,175.0
9020,4,76,38.8,11.0
9021,10,90,39.8,46.0
9027,7,93,39.4,32.0
9029,26,104,41.0,151.0
9034,19,95,40.4,97.0
9037,30,112,40.6,199.0
9038,3,89,38.5,13.0
9039,4,84,38.8,17.0
9040,28,101,40.7,156.0
9042,23,92,40.3,123.0
9045,22,112,40.3,148.0
9047,2,90,38.1,10.0
9049,5,81,39.3,21.0
9054,21,105,40.6,121.0
9059,7,83,39.2,26.0
9061,4,83,39.1,19.0
9062,27,105,40.7,164.0
9064,20,102,40.2,118.0
9066,4,89,38.9,18.0
9069,10,90,40.0,47.0
9072,23,94,40.7,115.0
9074,12,91,39.8,53.0
9075,4,78,39.1,16.0
9080,26,108,40.7,168.0
9081,3,84,38.8,12.0
9083,16,85,40.4,60.0
9084,30,106,41.0,185.0
9086,21,105,40.3,134.0
9091,4,87,39.1,17.0
9094,27,112,40.5,201.0
9095,15,90,40.3,65.0
9097,26,106,40.6,179.0
9099,18,102,40.2,104.0
9100,24,102,41.0,138.0
9102,11,97,39.8,62.0
9106,17,102,40.4,104.0
9107,10,90,39.7,43.0
9108,13,90,40.0,60.0
9113,19,100,40.5,113.0
9114,13,98,40.4,74.0
9115,9,95,39.7,47.0
9116,25,103,40.6,136.0
9123,12,85,40.2,55.0
9125,12,103,39.9,65.0
9126,19,98,40.7,101.0
9127,24,104,40.4,139.0
9131,23,105,40.7,137.0
9133,23,102,40.6,146.0
9134,23,97,40.5,136.0
9136,10,89,39.6,50.0
9138,27,106,40.8,184.0
9140,6,77,39.4,19.0
9141,16,87,40.3,63.0
9143,25,105,40.7,159.0
9144,17,104,40.6,112.0
9146,16,98,40.5,92.0
9148,13,91,40.6,62.0
9149,13,100,40.2,73.0
9150,28,105,40.7,159.0
9151,18,93,40.6,85.0
9153,10,94,39.9,52.0
9155,18,95,40.5,94.0
9160,26,106,41.0,159.0
9163,26,100,40.7,154.0
9164,2,91,38.4,9.0
9166,15,98,40.2,83.0
9167,16,95,40.2,87.0
9168,28,112,41.1,201.0
9170,12,89,40.0,59.0
9171,13,94,40.0,60.0
9172,17,92,40.2,89.0
9173,23,103,40.7,141.0
9174,21,108,40.5,143.0
9176,27,109,40.7,179.0
9177,8,89,39.7,36.0
9178,6,80,39.5,20.0
9179,24,107,40.5,166.0
9182,17,94,40.2,92.0
9183,9,86,40.3,35.0
9184,16,91,40.4,75.0
9185,18,110,40.2,123.0
9187,29,105,41.3,167.0
9188,11,101,39.9,70.0
9189,4,90,38.9,19.0
9190,16,92,40.3,86.0
9194,7,82,39.5,25.0
9195,10,95,40.3,50.0
9196,20,103,40.7,123.0
9199,11,96,39.8,60.0
9200,30,99,40.8,169.0
9205,9,90,39.6,44.0
9207,6,87,39.6,28.0
9208,12,92,39.6,55.0
9209,9,79,39.8,36.0
9211,20,94,40.1,106.0
9216,13,88,39.9,64.0
9219,17,102,40.4,100.0
9222,29,113,40.8,194.0
9223,20,98,40.4,103.0
9224,29,110,41.2,186.0
9228,10,89,39.3,42.0
9233,21,104,40.7,126.0
9234,8,89,39.6,34.0
9236,16,91,40.2,71.0
9237,22,98,41.0,129.0
9239,15,80,40.2,61.0
9241,28,114,41.0,208.0
9243,21,94,40.5,103.0
9245,13,89,40.2,58.0
9248,27,101,41.3,167.0
9252,16,91,40.3,85.0
9253,8,79,39.5,23.0
9259,11,82,39.8,43.0
9260,14,87,40.2,70.0
9261,19,94,40.2,108.0
9262,19,101,40.6,105.0
9263,8,88,39.2,37.0
9264,16,101,40.5,92.0
9265,23,109,40.5,159.0
9266,11,101,40.0,69.0
9267,30,108,41.0,194.0
9268,2,80,38.2,8.0
9271,17,101,40.4,104.0
9272,18,100,40.3,101.0
9274,30,106,40.8,182.0
9275,25,111,40.8,171.0
9279,6,88,38.9,27.0
9284,8,99,39.8,43.0
9286,21,97,40.6,104.0
9289,10,85,39.8,36.0
9290,17,97,40.2,89.0
9291,30,113,41.1,220.0
9292,18,98,40.5,109.0
9295,6,83,39.1,23.0
9297,17,97,40.2,86.0
9298,13,98,40.1,70.0
9300,4,84,38.8,15.0
9302,29,109,40.7,178.0
9305,14,98,40.3,70.0
9306,10,94,39.6,50.0
9307,25,107,40.4,175.0
9310,10,89,40.2,45.0
9313,22,103,40.6,123.0
9315,9,99,39.9,54.0
9317,23,101,40.6,131.0
9319,26,104,40.8,153.0
9320,28,117,40.8,200.0
9321,28,101,41.3,152.0
9324,28,111,40.9,180.0
9326,6,81,39.0,20.0
9328,18,97,40.6,91.0
9333,21,104,40.3,123.0
9334,15,99,40.0,91.0
9336,8,96,40.1,45.0
9337,8,90,39.3,38.0
9338,28,101,41.3,173.0
9339,20,95,40.7,108.0
9345,11,89,40.0,52.0
9347,10,92,40.3,47.0
9348,30,110,40.9,208.0
9349,29,105,41.1,196.0
9350,25,107,40.6,155.0
9352,30,117,41.2,230.0
9355,16,94,40.0,81.0
9359,11,92,39.8,49.0
9361,24,108,41.0,154.0
9362,4,82,38.6,14.0
9363,4,76,38.9,12.0
9367,8,87,39.5,34.0
9371,3,80,38.8,11.0
9373,5,83,39.4,21.0
9379,11,85,39.7,50.0
9380,4,83,39.1,18.0
9381,17,95,40.7,88.0
9382,29,93,41.2,134.0
9385,19,95,40.5,101.0
9387,20,92,40.2,104.0
9388,29,105,40.5,181.0
9390,26,107,40.7,158.0
9391,20,96,40.5,103.0
9394,17,90,40.2,78.0
9395,14,92,40.5,65.0
9396,18,95,40.2,87.0
9399,10,88,39.7,49.0
9400,19,93,40.6,88.0
9401,26,113,40.6,199.0
9402,6,81,39.2,20.0
9403,10,84,39.5,38.0
9404,23,111,40.6,155.0
9406,8,91,39.7,41.0
9408,15,95,39.8,74.0
9412,18,102,40.6,98.0
9413,5,81,39.4,17.0
9414,2,77,38.4,6.0
9416,6,91,38.9,28.0
9417,6,90,39.2,26.0
9418,22,102,40.4,131.0
9419,15,93,39.9,72.0
9420,13,93,40.1,61.0
9422,25,111,40.8,174.0
9426,13,95,40.2,62.0
9427,7,87,39.0,35.0
9430,6,82,39.4,24.0
9431,24,105,40.7,150.0
9432,19,97,40.6,98.0
9433,13,106,40.1,81.0
9438,3,84,38.8,12.0
9440,6,90,39.3,32.0
9443,18,99,40.3,96.0
9445,16,91,40.1,74.0
9446,11,95,39.9,62.0
9448,26,116,40.7,185.0
9452,14,91,40.2,64.0
9453,27,113,40.8,205.0
9454,30,105,40.7,180.0
9457,21,102,40.7,125.0
9458,11,90,40.0,51.0
9459,23,102,40.5,141.0
9463,24,108,40.9,160.0
9464,7,86,39.5,28.0
9465,9,93,39.8,42.0
9466,11,97,39.7,64.0
9467,20,95,40.2,99.0
9468,2,89,38.2,8.0
9471,29,108,40.9,213.0
9472,26,110,40.8,162.0
9473,18,95,40.0,87.0
9474,27,109,41.3,174.0
9476,10,101,39.9,57.0
9477,30,107,41.2,184.0
9478,11,85,40.0,45.0
9481,25,105,40.8,147.0
9484,22,92,40.9,118.0
9485,21,98,40.4,125.0
9487,23,106,40.7,154.0
9490,6,80,39.1,22.0
9493,27,103,40.8,155.0
9495,20,102,40.3,131.0
9498,11,88,39.8,40.0
9502,11,90,39.8,48.0
9507,25,106,40.6,147.0
9508,15,97,40.2,81.0
9509,26,112,40.4,175.0
9510,19,91,40.3,94.0
9512,13,97,39.9,79.0
9513,19,100,40.4,108.0
9514,12,91,39.9,61.0
9516,2,88,38.3,8.0
9518,19,91,40.6,96.0
9520,23,104,40.7,142.0
9521,12,95,39.7,66.0
9523,18,97,40.3,97.0
9524,27,111,40.9,181.0
9525,29,121,41.1,231.0
